id,uuid,api_feed_id,source_name,source_uuid,title,description,context,source_url,image_url,author,published_at,symbols,sectors,industries,report,created_at,update_at,deleted_at
37,83d18e83-e8ee-4e5f-904b-3fb375775ede,1,InsideEVs,https://insideevs.com/news/709379/dacia-spring-ev-facelift-2024-specs-details/,The Super-Cheap Dacia Spring EV Can Now Power Your Appliances Too,"With incentives, this electric runabout can cost as low as $13,000 in some places. ","The Dacia Spring might not ring a bell in the United States, but in Europe, it’s known as one of the cheapest electric cars on the market. It’s small, it doesn’t have a lot of range, and it’s not particularly powerful, but with a price as low as $13,000 (12,000 Euro) after incentives, it’s hard not to consider it when buying a new car for urban driving.",https://insideevs.com/news/709379/dacia-spring-ev-facelift-2024-specs-details/,https://cdn.motor1.com/images/mgl/BXN3bw/s6/dacia-spring-2024.jpg,Iulian Dnistran,2024-02-21 07:00:00+00:00,,,,FALSE,2024-02-21 23:29:52.017278+00:00,,
38,f819c290-4d1d-4f04-ae9c-44d612617cdd,1,InsideEVs,https://insideevs.com/news/709425/recurrent-ev-driving-distance-america/,You Need Way Less EV Range Than You Think: Study,Data from thousands of EVs shows the average daily driving distance is a small percentage of the EPA range of most EVs.,"For years, range anxiety has been a major barrier to wider EV adoption in the U.S. It's a common fear: imagine being in the middle of nowhere, with 5% juice remaining in your battery, and nowhere to charge. A nightmare nobody ever wants to experience, right? But a new study proves that in the real world, that's a highly improbable scenario.",https://insideevs.com/news/709425/recurrent-ev-driving-distance-america/,https://cdn.motor1.com/images/mgl/eoRwZV/s6/2025-volvo-ex30-twin-motor-performance-vapour-grey.jpg,Suvrat Kothari,2024-02-20 22:43:46+00:00,,,,FALSE,2024-02-21 23:29:52.286958+00:00,,
39,47f3a866-61fa-49d6-b150-f2d0f8698f24,1,InsideEVs,https://insideevs.com/news/709046/tesla-model-s-plaid-60000-used/,"You Can Now Find Used Tesla Model S Plaids For Around $60,000","Compared to an original asking price of $131,440, some used Plaids have lost over half their value. ","Used Tesla Model S Plaids are quickly lowering in price. Today, used examples are in the $60,000 range with relatively low miles. The Model S Plaid cost $131,440 in 2021, so buyers can find these sedans for nearly half their original prices. But here's the kicker: a 2024 Tesla Model S Plaid now starts at $91,630. So, for those who bought one in 2021, their cars instantly became worth $39,810 less to savvy buyers. Add luxury sedan depreciation into the mix, and Model S Plaids are going for nowhere near what they were going for.&nbsp;",https://insideevs.com/news/709046/tesla-model-s-plaid-60000-used/,https://cdn.motor1.com/images/mgl/1mMG3/s6/tesla-model-s-plaid-in-red.jpg,Andrew Lambrecht,2024-02-20 19:00:24+00:00,,,,FALSE,2024-02-21 23:29:52.561615+00:00,,
40,2b19aa99-ca88-474c-9345-f84dfc934259,1,InsideEVs,https://insideevs.com/news/709267/scout-motors-factory-groundbreaking-vw/,Scout Motors Aims To Help Volkswagen Do What It's Never Done: Conquer America,"Company executives tell InsideEVs about the Scout SUV platform, plans for batteries and dealerships, and the ""electric slowdown.""","The forest site in Blythewood, South Carolina currently being cleared to make room for Scout Motors’ future electric truck and SUV factory is a very big deal on multiple fronts.",https://insideevs.com/news/709267/scout-motors-factory-groundbreaking-vw/,https://cdn.motor1.com/images/mgl/1ZQ3j3/s6/scout-vw-usa-top.jpg,Patrick George,2024-02-20 18:30:56+00:00,,,,FALSE,2024-02-21 23:29:52.849757+00:00,,
41,afd4c7f0-75ec-47b2-8f20-aa5a18b76f11,1,InsideEVs,https://insideevs.com/news/709353/arc-sport-electric-wake-boat-specs-price/,"The Arc Sport Is A $258,000 Electric Wake Boat With 570 HP",The zero-emissions wave cruiser is made by a Los Angeles-based startup.,"Electric boats are slowly but surely going mainstream. After companies like Polestar and Porsche put their names (and electric tech) on a couple of high-end water cruisers, now an American company is bringing a new electric boat to market that’s touted as being more advanced than any of its rivals.",https://insideevs.com/news/709353/arc-sport-electric-wake-boat-specs-price/,https://cdn.motor1.com/images/mgl/eoRQM6/s6/arc-sport.jpg,Iulian Dnistran,2024-02-20 18:00:13+00:00,,,,FALSE,2024-02-21 23:29:53.194843+00:00,,
42,3c3e3976-0cd2-41f0-b84d-5596d47f8788,1,InsideEVs,https://insideevs.com/reviews/709400/ask-us-about-the-cybertruck/,We Have A Tesla Cybertruck. What Do You Want To Know?,We have an all-wheel-drive Cybertruck Foundation Series until Thursday. We're sure you have plenty of questions.,"It doesn't look real. It doesn't feel real. It felt like it'd never come. But it has. The Tesla Cybertruck is here, and we have one to test for the week. ",https://insideevs.com/reviews/709400/ask-us-about-the-cybertruck/,https://cdn.motor1.com/images/mgl/mMEZwP/s6/mac03127.jpg,Mack Hogan,2024-02-20 17:30:57+00:00,,,,FALSE,2024-02-21 23:29:53.469786+00:00,,
43,f99508f8-f8fc-435e-903d-f6d43d8bc4e8,1,InsideEVs,https://insideevs.com/features/709000/bidirectional-charging-v2l-v2g/,"Bidirectional Charging EVs: V2G, V2H, And V2L Explained",Some electric vehicles don’t just take electricity and use it for their own propulsion; they can also power some of your everyday needs.,"Bidirectional charging is becoming more common in electric vehicles, and buyers are increasingly looking for models that offer this capability. As the name implies, it means that an EV can not only take electricity and store it in its battery pack, but it can also provide electricity to power devices, appliances, and even power tools.",https://insideevs.com/features/709000/bidirectional-charging-v2l-v2g/,https://cdn.motor1.com/images/mgl/G3WLlJ/s6/bidirectional-charging-101.jpg,Andrei Nedelea,2024-02-20 17:00:36+00:00,,,,FALSE,2024-02-21 23:29:53.754989+00:00,,
44,5550dac8-68a7-4ded-a7c1-3cc5a5334678,1,InsideEVs,https://insideevs.com/news/709347/dealers-ev-tax-credit-cm/,Dealers Are Having a Bad Time With the EV Tax Credit,"Plus, CATL looks to qualify for the EV tax credit too, and Fisker gets new NHTSA probe.","Have you taken advantage of the new electric vehicle tax credit yet? Many already have, though it seems like it's currently hit or miss whether or not dealerships are even able to process time-of-sale tax credits on new and used vehicles. But is it due to a lack of dealer understanding or buggy tech?",https://insideevs.com/news/709347/dealers-ev-tax-credit-cm/,https://cdn.motor1.com/images/mgl/OoekKX/s6/tesla-critical-materials-hero-20240220.jpg,Rob Stumpf,2024-02-20 16:12:06+00:00,,,,FALSE,2024-02-21 23:29:54.039720+00:00,,
45,cd55feb8-6620-4ffc-9c6f-018cb7dc2477,1,InsideEVs,https://insideevs.com/news/709288/rivian-r2-suv-ev-europe/,The Rivian R2 SUV Is Going To Europe,"It won’t be Rivian’s first EV that goes to the Old Continent, though.","The Rivian R2 SUV, which is the California-based company’s smaller, more affordable passenger EV, is officially going to Europe, according to Auto Express. That said, we still don’t know when the R2 will reach the Old Continent, but our money is sometime after 2026.",https://insideevs.com/news/709288/rivian-r2-suv-ev-europe/,https://cdn.motor1.com/images/mgl/Znm67e/s6/rivian-r2-covered-clay-model.jpg,Iulian Dnistran,2024-02-20 16:00:38+00:00,,,,FALSE,2024-02-21 23:29:54.322208+00:00,,
46,dacb38a5-6550-4e47-9cef-9132e5beeb92,2,Electrek,https://electrek.co/?p=350793,The US Southeast’s first NEVI EV charging station just broke ground,"<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2024/02/Kentucky-NEVI-chargers.jpg?quality=82&#038;strip=all&#038;w=1200"" /></div><p>The first DC fast charging station in the US Southeast built with federal funds from the National Electric Vehicle Infrastructure (NEVI) Program just broke ground.</p>



 <a href=""https://electrek.co/2024/02/21/us-southeast-first-nevi-ev-charging-station/#more-350793"" data-post-id=""350793"" data-layer-pagetype=""post"" data-layer-postcategory=""dc-fast-charging,ev-charging-stations,ev-infrastructure,president-biden"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>",The first DC fast charging station in the US Southeast built with federal funds from the National Electric Vehicle Infrastructure (NEVI) Program just broke ground.,https://electrek.co/2024/02/21/us-southeast-first-nevi-ev-charging-station/,https://electrek.co/wp-content/uploads/sites/3/2024/02/Kentucky-NEVI-chargers.jpg?quality=82&strip=all&w=1200,Michelle Lewis,2024-02-21 21:31:42+00:00,"dc-fast-charging,ev-charging-stations,ev-infrastructure,president-biden",,,FALSE,2024-02-21 23:29:54.497949+00:00,,
47,dab75a5a-3fc4-4abc-a4a2-42e73bef07ab,2,Electrek,https://electrek.co/?p=350786,"Rivian’s (RIVN) gross margins fall in Q4 2023, EV maker cuts staff, but there’s more to it","<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2023/08/Rivian-Q2-earnings-preview-1.jpeg?quality=82&#038;strip=all&#038;w=1400"" /></div><p><a href=""https://electrek.co/guides/rivian/"">Rivian</a> (RIVN) released its Q4 2023 earnings Wednesday, showing gross margin improvements over last year, but the numbers are down sequentially. Rivian also announced it will reduce its workforce by 10%. With cost-cutting measures in place and new affordable products, Rivian expects to achieve modest gross profit by the end of the year.</p>



 <a href=""https://electrek.co/2024/02/21/rivians-gross-margins-slip-q4-2023-but-more-to-it/#more-350786"" data-post-id=""350786"" data-layer-pagetype=""post"" data-layer-postcategory=""rivian"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>","Rivian (RIVN) released its Q4 2023 earnings Wednesday, showing gross margin improvements over last year, but the numbers are down sequentially. Rivian also announced it will reduce its workforce by 10%. With cost-cutting measures in place and new affordable products, Rivian expects to achieve modest gross profit by the end of the year.",https://electrek.co/2024/02/21/rivians-gross-margins-slip-q4-2023-but-more-to-it/,https://electrek.co/wp-content/uploads/sites/3/2023/08/Rivian-Q2-earnings-preview-1.jpeg?quality=82&strip=all&w=1400,Peter Johnson,2024-02-21 21:13:28+00:00,rivian,,,FALSE,2024-02-21 23:29:54.501850+00:00,,
48,ef660b38-c197-4d32-90b7-3d185d92c96e,2,Electrek,https://electrek.co/?p=350789,Tesla’s union fight in Sweden may now affect Superchargers,"<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2024/02/Banner-seko_se-inlagg-1.png?w=1320"" /></div><p>Tesla’s decision to not sign a collective agreement with its service workers in Sweden may now affect Superchargers as another union joins the fight.</p>



 <a href=""https://electrek.co/2024/02/21/teslas-union-fight-in-sweden-may-now-affect-superchargers/#more-350789"" data-post-id=""350789"" data-layer-pagetype=""post"" data-layer-postcategory=""tesla"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>",Tesla’s decision to not sign a collective agreement with its service workers in Sweden may now affect Superchargers as another union joins the fight.,https://electrek.co/2024/02/21/teslas-union-fight-in-sweden-may-now-affect-superchargers/,https://electrek.co/wp-content/uploads/sites/3/2024/02/Banner-seko_se-inlagg-1.png?w=1320,Fred Lambert,2024-02-21 20:38:42+00:00,tesla,,,FALSE,2024-02-21 23:29:54.507595+00:00,,
49,0054f95e-3b3a-4978-9c9b-1c2a299eff4a,2,Electrek,https://electrek.co/?p=350774,Ford F-150 Lightning to gain Worksport SOLIS solar cover for off-grid energy use,"<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2023/10/Ford-F-150-Lightning-flash-10.jpeg?quality=82&#038;strip=all&#038;w=1400"" /></div><p>Ford’s electric <a href=""https://electrek.co/guides/ford-f-150-lightning/"">F-150 Lightning</a> is poised to get a new solar cover to harness off-grid energy. Worksport (WKSP) announced it’s adapting its SOLIS solar cover for the F-150 Lightning. </p>



 <a href=""https://electrek.co/2024/02/21/ford-lightning-worksport-solar-cover-off-grid-energy/#more-350774"" data-post-id=""350774"" data-layer-pagetype=""post"" data-layer-postcategory=""ford,ford-f-150-lightning,ford-f150-lightning"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>",Ford’s electric F-150 Lightning is poised to get a new solar cover to harness off-grid energy. Worksport (WKSP) announced it’s adapting its SOLIS solar cover for the F-150 Lightning. ,https://electrek.co/2024/02/21/ford-lightning-worksport-solar-cover-off-grid-energy/,https://electrek.co/wp-content/uploads/sites/3/2023/10/Ford-F-150-Lightning-flash-10.jpeg?quality=82&strip=all&w=1400,Peter Johnson,2024-02-21 19:53:03+00:00,"ford,ford-f-150-lightning,ford-f150-lightning",,,FALSE,2024-02-21 23:29:54.511021+00:00,,
50,bcdaf337-7701-481b-b5c2-ec248e87c898,2,Electrek,https://electrek.co/?p=350558,This company wants to turn a Tennessee coal plant into a fusion reactor,"<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2024/02/Image-3-e1708464616625.jpeg?quality=82&#038;strip=all&#038;w=1299"" /></div><p>Type One energy has announced its intention to use a retired TVA coal plant site, the Bull Run Fossil Plant in Oak Ridge, Tennessee, as the site for a prototype fusion reactor with the hope to eventually commercialize fusion power – and maybe even find a neat way to use old EV batteries to help power the process.</p>



 <a href=""https://electrek.co/2024/02/21/this-company-wants-to-turn-a-tennessee-coal-plant-into-a-fusion-reactor/#more-350558"" data-post-id=""350558"" data-layer-pagetype=""post"" data-layer-postcategory=""coal,fusion-power"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>","Type One energy has announced its intention to use a retired TVA coal plant site, the Bull Run Fossil Plant in Oak Ridge, Tennessee, as the site for a prototype fusion reactor with the hope to eventually commercialize fusion power – and maybe even find a neat way to use old EV batteries to help power the process.",https://electrek.co/2024/02/21/this-company-wants-to-turn-a-tennessee-coal-plant-into-a-fusion-reactor/,https://electrek.co/wp-content/uploads/sites/3/2024/02/Image-3-e1708464616625.jpeg?quality=82&strip=all&w=1299,Jameson Dow,2024-02-21 19:00:00+00:00,"coal,fusion-power",,,FALSE,2024-02-21 23:29:54.514797+00:00,,
51,23e9512e-b0f0-48b1-b025-e93114240c32,2,Electrek,https://electrek.co/?p=350703,BLUETTI just launched a solar-powered portable fridge freezer that makes ice,"<div class=""feat-image""><img src=""https://electrek.co/wp-content/uploads/sites/3/2024/02/bluetti-swapsolar-multifridge.jpg?quality=82&#038;strip=all&#038;w=1390"" /></div><p>BLUETTI just launched the MultiCooler, its first portable fridge freezer powered by solar panels or hot-swappable batteries.</p>



 <a href=""https://electrek.co/2024/02/21/bluetti-solar-powered-portable-fridge-freezer-that-makes-ice/#more-350703"" data-post-id=""350703"" data-layer-pagetype=""post"" data-layer-postcategory=""battery-storage,bluetti,egeb,energy-brief,solar,off-grid-electric,solar-power"" data-layer-viewtype=""unknown"" class=""more-link"">more…</a>","BLUETTI just launched the MultiCooler, its first portable fridge freezer powered by solar panels or hot-swappable batteries.",https://electrek.co/2024/02/21/bluetti-solar-powered-portable-fridge-freezer-that-makes-ice/,https://electrek.co/wp-content/uploads/sites/3/2024/02/bluetti-swapsolar-multifridge.jpg?quality=82&strip=all&w=1390,Michelle Lewis,2024-02-21 18:56:50+00:00,"battery-storage,bluetti,egeb,energy-brief,solar,off-grid-electric,solar-power",,,FALSE,2024-02-21 23:29:54.520897+00:00,,
